"Species","GeneID","GeneName","Elements","Citation(s) - DOI only","Closest species orthologs","Tissue","Comments","Primary/Inferred","Inferred from?","M.truncatula orthologs","O.sativa orthologs","T.aestivum orthologs","Z.mays orthologs","G.max orthologs","P.trichocarpa orthologs","S.bicolor orthologs","S.italica orthologs","S.viridis orthologs","V.vinifera orthologs"
"A.thaliana","AT1G59870","PEN3","Cd","10.1111/j.1365-313X.2007.03044.x",NA,"Shoots, roots",NA,"Primary","NA","Medtr2g101090,Medtr8g014360","","Traes_3AL_D6ED281BC,Traes_3DL_94539BFE9,Traes_3DL_94539BFE91","GRMZM2G029506,GRMZM2G366146","Glyma.07G015800,Glyma.08G201300,Glyma.13G355000","Potri.001G189500,Potri.003G049600","Sobic.003G281500","Seita.4G181500","Sevir.4G150000","GSVIVG01016999001"
"A.thaliana","AT1G60960","AtIRT3","Fe","10.1111/j.1469-8137.2009.02766.x",NA,"Roots",NA,"Primary","NA","Medtr3g104400","LOC_Os06g37010","Traes_1BS_D68F0BED6,Traes_1DS_C2EFEFBB9","GRMZM2G064382","Glyma.06G052000","Potri.018G053300","Sobic.010G171300","Seita.3G112800","Sevir.4G249800","GSVIVG01035402001"
"A.thaliana","AT1G62180","AtAPR2","S,Se","10.1038/ng2050; 10.1104/pp.114.247825",NA,"Shoots",NA,"Primary","NA","","LOC_Os07g32570","Traes_2BS_DDCEEE1DE,Traes_2DS_46D766017","AC189750.4_FG004,GRMZM2G087254","","","Sobic.002G314300","Seita.2G327500","Sevir.2G338800","GSVIVG01030440001"
"A.thaliana","AT1G63440","AtHMA5","Cu","10.1111/j.1365-313X.2005.02601.x",NA,"Shoots",NA,"Primary/Inferred","LOC_Os04g46940","Medtr5g010420","LOC_Os04g46940","Traes_2AL_D0EABF355,Traes_2BL_19B3E60AA,Traes_2DL_51FF05F66","GRMZM2G143512,GRMZM2G144083","Glyma.19G140000","Potri.001G105800,Potri.003G125600,Potri.003G125700","Sobic.006G173700,Sobic.006G173800","Seita.7G193900,Seita.7G194000","Sevir.7G205900,Sevir.7G206000",""
"A.thaliana","AT1G66240","AtAX1","Cu","10.1104/pp.112.195974",NA,"Shoots",NA,"Primary/Inferred","LOC_Os08g10480","","LOC_Os08g10480","Traes_7AL_4C5A18F7C,Traes_7DL_4B6FAFD6B","GRMZM2G113332","Glyma.10G203200,Glyma.20G187100","Potri.008G023800,Potri.010G236500","Sobic.008G179500","Seita.8G110600","Sevir.8G115200",""
"A.thaliana","AT1G68320","MYB62","P","10.1093/mp/ssn081",NA,"Roots,shoots",NA,"Primary","NA","Medtr1g110460","LOC_Os01g03720","","GRMZM2G096358,GRMZM2G162709","Glyma.10G273000,Glyma.20G117000","Potri.008G122100,Potri.010G123000","Sobic.003G232800","","Sevir.3G052300,Sevir.3G348200,Sevir.8G248300,Sevir.9G429300","GSVIVG01008303001,GSVIVG01011872001"
"A.thaliana","AT1G71200","AtCITF1","Cu","10.1105/tpc.17.00363",NA,"Shoots, Anthers",NA,"Primary","NA","","","","","","","","","","GSVIVG01022881001"
"A.thaliana","AT1G74770","BTSL1","Fe,Mn,Zn","10.1039/c7mt00152e",NA,"Leaf",NA,"Primary","NA","Medtr4g107440","","","","Glyma.17G096900","Potri.015G066600","","","",""
"A.thaliana","AT1G76430","PHT1;9","P,As","10.1111/j.1469-8137.2012.04167.x",NA,"Roots,shoots",NA,"Primary","NA","Medtr4g083960","LOC_Os06g21950","","","Glyma.07G222700,Glyma.20G021600","Potri.002G005500,Potri.005G256100","Sobic.010G133300","Seita.4G140700","Sevir.4G173800",""
"A.thaliana","AT1G80760","NIP6;1","B","10.1105/tpc.108.058628",NA,"Leaves,shoots",NA,"Primary","NA","Medtr2g104940,Medtr4g006730","","","","Glyma.15G003900","Potri.001G046800,Potri.003G180900","","","","GSVIVG01034224001"
"A.thaliana","AT1G80830","AtNRAMP1","Mn","10.1105/tpc.109.073023",NA,"Shoots,roots",NA,"Primary","NA","Medtr2g104990","LOC_Os06g46310","Traes_7AL_08B2A7BB2,Traes_7BL_CA6B7C9E6,Traes_7DL_26A2F4353","GRMZM2G069198","Glyma.07G023600,Glyma.08G218200,Glyma.13G369900,Glyma.15G003500","Potri.001G044900","Sobic.010G227800","Seita.4G263200","Sevir.4G276100","GSVIVG01034237001"
"A.thaliana","AT2G01770","VIT1","Fe","10.1126/science.1132563","O.sativa","Seed",NA,"Primary/Inferred","LOC_Os04g38940,LOC_Os09g23300","Medtr8g105790,Medtr8g105810","LOC_Os04g38940,LOC_Os09g23300","Traes_2AL_A3A25F40E,Traes_2BL_54954138A,Traes_2DL_B37EC8078,Traes_5BL_7CE3EDE29,Traes_5DL_DA6449AC6","GRMZM2G074672,GRMZM2G107306","Glyma.05G240600,Glyma.08G047500","Potri.010G104200","Sobic.006G109000","Seita.2G197500,Seita.7G126700","Sevir.2G205200,Sevir.7G134800","GSVIVG01011628001"
"A.thaliana","AT2G01980","SOS1/NHX7","Na","10.1038/nbt766",NA,"Shoots",NA,"Primary","NA","","LOC_Os12g44360","Traes_3B_03F2D00E9","GRMZM2G098494","Glyma.08G092000","Potri.008G140700,Potri.010G100900","Sobic.008G192900","Seita.3G409000","Sevir.3G427000","GSVIVG01011573001"
"A.thaliana","AT2G13540","ABH1","S","10.1371/journal.pone.0063014",NA,"seeds",NA,"Primary","NA","Medtr7g083840","LOC_Os03g22570","Traes_4BS_9831A28AE","GRMZM2G083689","Glyma.16G049600,Glyma.19G101600","Potri.009G049200","Sobic.001G373800","Seita.9G406000","Sevir.9G409800","GSVIVG01037230001"
"A.thaliana","AT2G16770","AtbZIP23","Zn","10.1073/pnas.1004788108",NA,"Shoots, roots",NA,"Primary","NA","Medtr4g073100","LOC_Os06g50310","Traes_5AS_6F02C9967,Traes_5BS_FC54F9BEA,Traes_5DS_4F7973584,Traes_7AL_A8CAE984E","GRMZM2G000171,GRMZM2G055413","Glyma.11G108100,Glyma.12G033000","Potri.004G175200,Potri.009G134900","Sobic.010G267500","Seita.4G281600,Seita.9G059700","Sevir.4G293800,Sevir.9G058800","GSVIVG01024024001"
"A.thaliana","AT2G19110","AtHMA4","Zn","10.1105/tpc.020487; 10.1038/NPLANTS.2016.36","O.sativa","Shoots,seeds",NA,"Primary/Inferred","LOC_Os07g12900","Medtr4g127580","LOC_Os07g12900","Traes_5BL_D6C3DC326","GRMZM2G099191","Glyma.13G099600,Glyma.17G060400","Potri.006G076900","Sobic.010G250900","Seita.4G242300","Sevir.4G255000","GSVIVG01010896001"
"A.thaliana","AT2G21045","AtHAC1","As","10.1371/journal.pbio.1002009",NA,"Shoots",NA,"Primary","NA","Medtr2g017630","LOC_Os02g01220","Traes_6AS_E5666AE7C","","Glyma.12G017900","Potri.014G131300","Sobic.006G032700","","",""
"A.thaliana","AT2G23150","AtNRAMP3","Fe,Mn,Zn","10.1104/pp.109.150946",NA,"Shoots",NA,"Primary","NA","Medtr4g095075,Medtr5g016270","LOC_Os12g39180","Traes_4BS_9337E9B2F,Traes_5BS_DE1CD2DA4,Traes_5DS_8FAA08B51","GRMZM2G028036","Glyma.01G190700,Glyma.05G101700,Glyma.11G051500,Glyma.17G165200","Potri.007G050600,Potri.007G050700","Sobic.001G170000,Sobic.008G143700","Seita.3G367300,Seita.9G171400","Sevir.3G384700,Sevir.9G169700","GSVIVG01000173001"
"A.thaliana","AT2G23240","AtMT4b","Cu,Zn","10.1111/j.1365-3040.2011.02450.x",NA,"Seeds",NA,"Primary","NA","Medtr7g053460","","","GRMZM2G402564","Glyma.08G346600,Glyma.18G157800","Potri.004G206400,Potri.009G167700","Sobic.001G311200","Seita.9G339800","Sevir.9G343900",""
"A.thaliana","AT2G25680","MOT1","Mo","10.1371/journal.pgen.1000004",NA,"Leaf",NA,"Primary/Inferred","Medtr1g010270,Medtr3g464210,LOC_Os08g01120","Medtr1g010210,Medtr1g010270,Medtr3g108190,Medtr3g464210","LOC_Os08g01120","Traes_2AL_1855F06E3,Traes_2BL_9560982FA","GRMZM2G083156","Glyma.04G073000,Glyma.06G074100,Glyma.14G130000,Glyma.17G203000,Glyma.17G203200,Glyma.17G203500","Potri.006G245900,Potri.006G246000","Sobic.001G187300","Seita.9G184500","Sevir.9G183400","GSVIVG01035740001"
"A.thaliana","AT2G28160","FRU","Fe","10.1038/cr.2008.26",NA,"Shoots","FIT1","Primary","NA","Medtr2g084280,Medtr4g057270","LOC_Os04g31290","Traes_2AL_088338613,Traes_2BL_F442E87DD","GRMZM2G107672,GRMZM2G173521,GRMZM2G313756","Glyma.11G192800,Glyma.12G081200,Glyma.12G178500,Glyma.13G322100","Potri.009G005600,Potri.T155900","Sobic.006G047200","Seita.7G069900,Seita.7G070000","Sevir.7G076300,Sevir.7G076400","GSVIVG01031466001"
"A.thaliana","AT2G28670","ESB1","Ca,Mn,Zn,Na,S,K,As,Se,Mo","10.1371/journal.pgen.1000492",NA,"Leaf",NA,"Primary","NA","Medtr4g062470,Medtr4g062520","LOC_Os01g06250","Traes_4DL_BEA8B1874","AC206350.3_FG005","Glyma.11G144000,Glyma.11G144200,Glyma.12G067400","Potri.008G049200,Potri.010G211800","Sobic.003G064800","Seita.5G110100","Sevir.5G106900",""
"A.thaliana","AT2G32830","PHT1;5","P","10.1104/pp.111.174805",NA,"Roots",NA,"Primary","NA","Medtr3g082700","LOC_Os03g04360,LOC_Os03g05610,LOC_Os04g10690,LOC_Os04g10750,LOC_Os08g45000,LOC_Os10g30770,LOC_Os10g30790","Traes_4AL_C56125840,Traes_5BL_1CF10603C,Traes_5BL_FC28B66D8,Traes_5DL_391DF2590,Traes_5DL_D473C031B,Traes_5DL_E15C27E9B","","","Potri.001G318500","","Seita.4G276500,Seita.6G012100,Seita.6G253400,Seita.7G032900,Seita.9G238300,Seita.9G538600","Sevir.7G019300","GSVIVG01032651001"
"A.thaliana","AT2G33770","PHO2","P","10.1105/tpc.112.096636",NA,"Roots,shoots",NA,"Primary/Inferred","LOC_Os05g48390","Medtr2g013650,Medtr4g020620,Medtr4g088835","LOC_Os05g48390","Traes_1AL_E5224B6EA,Traes_1BL_241A3B9EF,Traes_1DL_F122253A3","GRMZM2G381709,GRMZM2G464572","Glyma.07G196500,Glyma.13G179600,Glyma.13G239100,Glyma.15G074200","Potri.004G043500,Potri.011G052600","Sobic.009G228100","Seita.3G150400","Sevir.3G153100","GSVIVG01005206001"
"A.thaliana","AT2G37430","ZAT11","Ni","10.1007/s00299-014-1675-7",NA,"Shoots",NA,"Primary","NA","Medtr1g067640,Medtr1g067650,Medtr1g067660,Medtr7g100100","","Traes_4AL_B808CA890,Traes_4DS_276818E4F","","Glyma.03G173100,Glyma.03G173300,Glyma.10G045200,Glyma.10G045400,Glyma.13G132800,Glyma.13G133100,Glyma.19G174000,Glyma.19G174200","Potri.001G235800,Potri.009G027700","Sobic.003G349600,Sobic.009G164600","","",""
"A.thaliana","AT2G38460","FPN1","Co","10.1105/tpc.109.069401",NA,"Leaf",NA,"Primary","NA","Medtr4g013240,Medtr4g013245","LOC_Os06g36450","Traes_4DL_A266BC7CA","GRMZM2G110862,GRMZM2G148060","Glyma.01G128300,Glyma.03G042400","Potri.016G128500,Potri.016G128600,Potri.T141700","Sobic.010G168400","Seita.4G269800","Sevir.4G281800","GSVIVG01030252001,GSVIVG01030250001"
"A.thaliana","AT2G38940","PHT1;4","P","10.1111/j.1365-313X.2004.02161.x",NA,"Roots,shoots","PT2","Primary","NA","Medtr7g096870,Medtr7g096880","LOC_Os03g04360,LOC_Os03g05610,LOC_Os04g10690,LOC_Os04g10750,LOC_Os08g45000,LOC_Os10g30770,LOC_Os10g30790","Traes_4AL_C56125840,Traes_5BL_1CF10603C,Traes_5BL_FC28B66D8,Traes_5DL_391DF2590,Traes_5DL_D473C031B,Traes_5DL_E15C27E9B","GRMZM2G154090,GRMZM2G326707","Glyma.03G162800,Glyma.10G036800,Glyma.19G164300","Potri.002G038900,Potri.005G223500,Potri.005G223600","Sobic.001G234800,Sobic.001G502100","Seita.4G276500,Seita.6G012100,Seita.6G253400,Seita.7G032900,Seita.9G238300,Seita.9G538600","Sevir.9G238300,Sevir.9G238400,Sevir.9G542900","GSVIVG01032651001"
"A.thaliana","AT2G39450","AtMTP11","Mn","10.1073/pnas.0609507104",NA,"Shoots,Roots",NA,"Primary","NA","Medtr7g022890","LOC_Os01g62070","Traes_1AL_4FB613BF5,Traes_1BL_3E65FFB6B,Traes_1DL_47B0A6A7A,Traes_3B_8D1DAA8DE","GRMZM2G014454","Glyma.02G095400,Glyma.18G286100","Potri.008G049600,Potri.010G211300","Sobic.003G349200","Seita.3G215300,Seita.5G374300","Sevir.3G220300,Sevir.5G379500","GSVIVG01016640001"
"A.thaliana","AT2G42000","AtMT4a","Cu,Zn","10.1111/j.1365-3040.2011.02450.x",NA,"Seeds",NA,"Primary","NA","Medtr7g053460","","","GRMZM2G402564","Glyma.08G346600,Glyma.18G157800","Potri.004G206400,Potri.009G167700","Sobic.001G311200","Seita.9G339800","Sevir.9G343900",""
"A.thaliana","AT2G46430","CNGC3","K","10.1093/jxb/erj064",NA,"Leaf",NA,"Primary","NA","","","","","","","","","",""
"A.thaliana","AT2G46800","AtMTP1","Zn","10.1016/j.febslet.2005.06.046",NA,"Shoots",NA,"Primary","NA","Medtr2g036390,Medtr8g024240","LOC_Os05g03780","Traes_1AS_520F23BD4,Traes_1BS_7F56C8B50,Traes_1DS_A22F0D613,Traes_4BL_8D52C046B,Traes_4DL_B61644BA1","GRMZM2G036908,GRMZM2G477741","Glyma.07G049200,Glyma.16G017800","Potri.002G180100,Potri.014G106200","","Seita.3G049900","Sevir.3G050000","GSVIVG01019690001"
"A.thaliana","AT2G47160","BOR1","B","10.1111/j.1365-313X.2006.02763.x",NA,"Shoots",NA,"Primary/Inferred","LOC_Os12g37840","Medtr7g110000","LOC_Os12g37840","Traes_5AS_B9B99F1F2,Traes_5BS_AE9A54888,Traes_5DS_94753D198","GRMZM2G082203,GRMZM2G166159","Glyma.03G222300,Glyma.19G219500","Potri.002G191000,Potri.014G116000","Sobic.008G132300","Seita.3G333100","Sevir.3G347400","GSVIVG01017647001,GSVIVG01028186001"
"A.thaliana","AT3G01310","VIH2","P","10.7554/eLife.43582",NA,"Shoots",NA,"Primary","NA","Medtr6g011290,Medtr7g009060","LOC_Os03g48300","Traes_4AL_52B53A5D2,Traes_4BS_77F5E1A28,Traes_4DS_4E9831209","GRMZM2G057140","Glyma.09G241100,Glyma.13G065500,Glyma.18G255000,Glyma.19G019100","Potri.004G129900,Potri.017G076400","Sobic.001G132600","Seita.9G135000","Sevir.9G133900","GSVIVG01032598001"
"A.thaliana","AT3G06060","TSC10a","Na,K,Rb,Mg,Ca,Fe,Mo","10.1105/tpc.110.079095",NA,"Leaf",NA,"Primary","NA","Medtr2g022600,Medtr3g098750","LOC_Os02g47350","Traes_6AL_5B7EC197B,Traes_6BL_75894702B","GRMZM2G147701,GRMZM2G167431","Glyma.13G207200,Glyma.15G105400","Potri.010G191800","Sobic.004G269700,Sobic.004G337066","Seita.1G287300","Sevir.1G292400","GSVIVG01017907001"
"A.thaliana","AT3G06100","NIP7","As","10.1002/1873-3468.12103;10.1016/j.febslet.2008.04.022",NA,NA,NA,"Primary","NA","","","","","Glyma.02G140500,Glyma.10G033600","Potri.008G203300","","","","GSVIVG01017896001"
"A.thaliana","AT3G08040","FRD3/MAN1","Mn","10.1104/pp.111.3.849",NA,"Leaf",NA,"Primary","NA","Medtr3g029510,Medtr8g036660,Medtr8g037170,Medtr8g037175","","","","Glyma.09G102800,Glyma.12G237400,Glyma.15G274600","Potri.001G266900,Potri.009G061100","","","","GSVIVG01032091001,GSVIVG01032092001"
"A.thaliana","AT3G12750","AtZIP1","Mn","10.1093/jxb/ers315",NA,"Roots",NA,"Primary/Inferred","LOC_Os04g52310","Medtr2g064310,Medtr3g081640,Medtr3g082050","LOC_Os04g52310,LOC_Os08g10630","Traes_2AL_BE05B34FF,Traes_2BL_A1BCBD2BE,Traes_2BS_9D8F265EC,Traes_2DL_8ABC5346E,Traes_2DL_D0582A4B1,Traes_2DS_6E24A6653","GRMZM2G045849,GRMZM2G111300","Glyma.08G164400,Glyma.15G262800","Potri.006G006800,Potri.008G083100,Potri.010G173300","Sobic.006G212200,Sobic.007G075700","Seita.6G026600,Seita.7G234300","Sevir.6G025100,Sevir.7G245900","GSVIVG01015884001,GSVIVG01012141001"
"A.thaliana","AT3G12820","myb10","Fe,Cd,Zn,Co,Mo","10.1371/journal.pgen.1003953",NA,"Leaf",NA,"Primary","NA","","","","","","","","","",""
"A.thaliana","AT3G13320","CAX2","Mn,Fe,K,P","10.1371/journal.pone.0047455",NA,"Seed","*Not for sure about these two, it cites them in the paper, but thalemine only has it available for CAX1","Primary","NA","Medtr2g105640","LOC_Os03g27960,LOC_Os04g55940","Traes_4BS_0F601AE0D,Traes_4DL_4DD8BAC21","GRMZM2G046480,GRMZM2G053004","Glyma.08G336900,Glyma.08G337000,Glyma.18G072200","Potri.001G469800,Potri.011G166900","Sobic.001G346500,Sobic.006G245100","Seita.3G034000,Seita.9G374300","Sevir.3G034900,Sevir.9G379800","GSVIVG01014774001"
"A.thaliana","AT3G13405","mir169a","N","10.1111%2Fj.1469-8137.2011.03647.x",NA,"Root",NA,"Primary","NA","","","","","","","","","",""
"A.thaliana","AT3G14280",NA,"S","10.1371/journal.pone.0063014",NA,"seeds",NA,"Primary","NA","Medtr7g117550,Medtr8g023100","","","","Glyma.03G263400,Glyma.07G045700,Glyma.16G013600,Glyma.19G262400","Potri.001G163100,Potri.003G072400","Sobic.001G260600,Sobic.004G321500,Sobic.010G071400","Seita.9G251200","Sevir.1G349900,Sevir.4G039500,Sevir.4G039600",""
"A.thaliana","AT3G15380","AtCTL1","Na,Fe,Zn,Mn,Mo","10.1371/journal.pbio.2002978",NA,"Shoots, Roots",NA,"Primary","NA","Medtr2g079490,Medtr8g059125","LOC_Os04g58470,LOC_Os04g58504","Traes_2AL_533B673F0,Traes_2BL_3DDB1826B,Traes_2DL_DCE370754,Traes_7BL_3902E0349,Traes_7DL_6F84F387C","AC220927.3_FG010,GRMZM2G051917,GRMZM2G125768","Glyma.06G246600,Glyma.12G150800,Glyma.12G223200,Glyma.13G278300","Potri.011G121100","Sobic.006G270400,Sobic.007G000700","Seita.3G012800,Seita.6G001600","Sevir.3G014100,Sevir.6G001500","GSVIVG01014366001"
"A.thaliana","AT3G18290","BTS","Fe,Zn,Mn","10.1039/c7mt00152e",NA,"Leaf",NA,"Primary","NA","Medtr6g083900,Medtr8g104410","LOC_Os01g49470","Traes_1DL_94289C61D,Traes_3AL_667B9174E,Traes_3B_38BD6A407,Traes_3DL_7AF5E2768","GRMZM2G175661,GRMZM2G312712","Glyma.05G237500,Glyma.07G093700,Glyma.08G044700,Glyma.09G182600","Potri.012G055100","Sobic.003G262200,Sobic.009G222200","Seita.3G156900,Seita.5G276900","Sevir.3G159900,Sevir.5G279700","GSVIVG01008317001"
"A.thaliana","AT3G22890","AtATPS1","S","10.1104/pp.113.225748",NA,"Shoos",NA,"Primary","NA","Medtr1g102550","LOC_Os03g53230","Traes_5AL_66D8F6463,Traes_5BL_5CED2C911,Traes_5DL_BCEFD69DA","GRMZM2G051270,GRMZM2G149952","Glyma.10G242600,Glyma.20G151500","Potri.008G159000,Potri.010G081200","Sobic.001G094300","Seita.9G096900","Sevir.9G095300","GSVIVG01018057001"
"A.thaliana","AT3G23210","bHLH34","Fe","10.1104/pp.15.01827",NA,"roots, shoots",NA,"Primary","NA","Medtr1g043430","","","","Glyma.10G007300,Glyma.20G088600","Potri.008G165700,Potri.010G072900","","","","GSVIVG01027766001"
"A.thaliana","AT3G23430","PHO1","P","10.1093/jxb/ert444",NA,"Shoots",NA,"Primary/Inferred","LOC_Os02g56510","Medtr1g041695,Medtr1g075640","LOC_Os02g56510","Traes_6BL_0325BEAA4,Traes_6BL_6D7561359,Traes_6BL_CB0A10DC9,Traes_6DL_C4DC2B23A","GRMZM2G466545","Glyma.02G003700,Glyma.10G004800,Glyma.10G183300,Glyma.20G206900","Potri.008G169400,Potri.010G069000","Sobic.004G339800","Seita.1G360400","Sevir.1G367100","GSVIVG01027857001"
"A.thaliana","AT3G43790","ZIFL2","Cs","10.1093/pcp/pcu157",NA,"Leaf",NA,"Primary","NA","","","","","","","","","",""
